datum a čas,domácí,hosté,skóre,hřiště,pzn.,akce,Datum utkání,Čas utkání,%Date,Timestamp,utkání,@Tremesna,Soupeř,Doma/Venku,název soutěže,zkratka soutěže,kategorie soutěže,pořadí,poznámka
08.10.2025 16:15,FK Dolní Kalná,Sportovní klub MFC Svoboda,8 : 0 (PK:0:0),Dolní Kalná,,zápis uzavřen delegace,2025-10-08,16:15:00,739532,2025-10-08 16:15:00,FK Dolní Kalná - Sportovní klub MFC Svoboda,False,FK Dolní Kalná,V,OP mladších žáků,Ml. žáci,Ml_zaci,6,
08.10.2025 16:15,TJ Jiskra Kocbeře,TJ SOKOL Bílá Třemešná,2 : 1 (PK:0:0),Kocbeře,,zápis uzavřen delegace,2025-10-08,16:15:00,739532,2025-10-08 16:15:00,TJ Jiskra Kocbeře - TJ SOKOL Bílá Třemešná,True,TJ Jiskra Kocbeře,V,OP mladších žáků,Ml. žáci,Ml_zaci,6,
08.10.2025 16:15,TJ Sokol Malé Svatoňovice,TJ Lánov,2 : 0 (PK:0:0),M.Svatoňovice,,zápis uzavřen delegace,2025-10-08,16:15:00,739532,2025-10-08 16:15:00,TJ Sokol Malé Svatoňovice - TJ Lánov,False,TJ Sokol Malé Svatoňovice,V,OP mladších žáků,Ml. žáci,Ml_zaci,6,
08.10.2025 16:45,TJ Spartak Pilníkov,Sokol Vítězná,0 : 3 (PK:0:0),Mostek,,zápis uzavřen delegace,2025-10-08,16:45:00,739532,2025-10-08 16:45:00,TJ Spartak Pilníkov - Sokol Vítězná,False,TJ Spartak Pilníkov,V,OP mladších žáků,Ml. žáci,Ml_zaci,6,
08.10.2025 17:15,Podhůří/Vrchlabí B,FK Poříčí u Trutnova,2 : 3 (PK:0:0),Podhůří,,zápis uzavřen delegace,2025-10-08,17:15:00,739532,2025-10-08 17:15:00,Podhůří/Vrchlabí B - FK Poříčí u Trutnova,False,Podhůří/Vrchlabí B,V,OP mladších žáků,Ml. žáci,Ml_zaci,6,
08.10.2025 17:15,TJ Jiskra Kocbeře,TJ SOKOL Bílá Třemešná,1 : 0 (PK:0:0),Kocbeře,,zápis uzavřen delegace,2025-10-08,17:15:00,739532,2025-10-08 17:15:00,TJ Jiskra Kocbeře - TJ SOKOL Bílá Třemešná,True,TJ Jiskra Kocbeře,V,OP mladších žáků,Ml. žáci,Ml_zaci,6,
08.10.2025 17:15,FK Dolní Kalná,Sportovní klub MFC Svoboda,7 : 2 (PK:0:0),Dolní Kalná,,zápis uzavřen delegace,2025-10-08,17:15:00,739532,2025-10-08 17:15:00,FK Dolní Kalná - Sportovní klub MFC Svoboda,False,FK Dolní Kalná,V,OP mladších žáků,Ml. žáci,Ml_zaci,6,
08.10.2025 17:15,TJ Sokol Malé Svatoňovice,TJ Lánov,4 : 0 (PK:0:0),M.Svatoňovice,,zápis uzavřen delegace,2025-10-08,17:15:00,739532,2025-10-08 17:15:00,TJ Sokol Malé Svatoňovice - TJ Lánov,False,TJ Sokol Malé Svatoňovice,V,OP mladších žáků,Ml. žáci,Ml_zaci,6,
08.10.2025 17:45,Fotbalový klub Mostek,TJ Spartak Pilníkov,2 : 4 (PK:0:0),Mostek,,zápis uzavřen delegace,2025-10-08,17:45:00,739532,2025-10-08 17:45:00,Fotbalový klub Mostek - TJ Spartak Pilníkov,False,Fotbalový klub Mostek,V,OP mladších žáků,Ml. žáci,Ml_zaci,6,
23.10.2025 16:00,TJ Lánov,Fotbalový klub Mostek,1 : 4 (PK:0:0),Lánov,"/ , Původní termín: 11.10.2025 10:00, Původní termín: 16.10.2025 16:30",zápis uzavřen delegace,2025-10-23,16:00:00,739547,2025-10-23 16:00:00,TJ Lánov - Fotbalový klub Mostek,False,TJ Lánov,V,OP mladších žáků,Ml. žáci,Ml_zaci,6,  Původní termín: 11.10.2025 10:00 Původní termín: 16.10.2025 16:30
23.10.2025 17:00,TJ Lánov,Fotbalový klub Mostek,2 : 2 (PK:3:1),Lánov,", Původní termín: 11.10.2025 11:00, Původní termín: 16.10.2025 17:30",zápis uzavřen delegace,2025-10-23,17:00:00,739547,2025-10-23 17:00:00,TJ Lánov - Fotbalový klub Mostek,False,TJ Lánov,V,OP mladších žáků,Ml. žáci,Ml_zaci,6, Původní termín: 11.10.2025 11:00 Původní termín: 16.10.2025 17:30
12.10.2025 10:00,FK Poříčí u Trutnova,FK Dolní Kalná,0 : 6 (PK:0:0),Poříčí,,zápis uzavřen delegace,2025-10-12,10:00:00,739536,2025-10-12 10:00:00,FK Poříčí u Trutnova - FK Dolní Kalná,False,FK Poříčí u Trutnova,V,OP mladších žáků,Ml. žáci,Ml_zaci,6,
12.10.2025 11:00,Sportovní klub MFC Svoboda,FK Dolní Kalná,0 : 3 (PK:0:0),Poříčí,,zápis uzavřen delegace,2025-10-12,11:00:00,739536,2025-10-12 11:00:00,Sportovní klub MFC Svoboda - FK Dolní Kalná,False,Sportovní klub MFC Svoboda,V,OP mladších žáků,Ml. žáci,Ml_zaci,6,
12.10.2025 12:00,FK Poříčí u Trutnova,Sportovní klub MFC Svoboda,2 : 0 (PK:0:0),Poříčí,,zápis uzavřen delegace,2025-10-12,12:00:00,739536,2025-10-12 12:00:00,FK Poříčí u Trutnova - Sportovní klub MFC Svoboda,False,FK Poříčí u Trutnova,V,OP mladších žáků,Ml. žáci,Ml_zaci,6,
11.10.2025 10:00,Podhůří/Vrchlabí B,TJ Sokol Malé Svatoňovice,0 : 3 (PK:0:0),Podhůří,,zápis uzavřen delegace,2025-10-11,10:00:00,739535,2025-10-11 10:00:00,Podhůří/Vrchlabí B - TJ Sokol Malé Svatoňovice,False,Podhůří/Vrchlabí B,V,OP mladších žáků,Ml. žáci,Ml_zaci,6,
11.10.2025 10:00,TJ SOKOL Bílá Třemešná,Sokol Vítězná,2 : 0 (PK:0:0),B.Třemešná,,zápis uzavřen delegace,2025-10-11,10:00:00,739535,2025-10-11 10:00:00,TJ SOKOL Bílá Třemešná - Sokol Vítězná,True,Sokol Vítězná,D,OP mladších žáků,Ml. žáci,Ml_zaci,6,
11.10.2025 11:00,TJ SOKOL Bílá Třemešná,Sokol Vítězná,1 : 3 (PK:0:0),B.Třemešná,,zápis uzavřen delegace,2025-10-11,11:00:00,739535,2025-10-11 11:00:00,TJ SOKOL Bílá Třemešná - Sokol Vítězná,True,Sokol Vítězná,D,OP mladších žáků,Ml. žáci,Ml_zaci,6,
11.10.2025 14:00,TJ Spartak Pilníkov,TJ Jiskra Kocbeře,3 : 2 (PK:0:0),Pilníkov,,zápis uzavřen delegace,2025-10-11,14:00:00,739535,2025-10-11 14:00:00,TJ Spartak Pilníkov - TJ Jiskra Kocbeře,False,TJ Spartak Pilníkov,V,OP mladších žáků,Ml. žáci,Ml_zaci,6,
11.10.2025 11:00,Podhůří/Vrchlabí B,TJ Sokol Malé Svatoňovice,1 : 2 (PK:0:0),Podhůří,,zápis uzavřen delegace,2025-10-11,11:00:00,739535,2025-10-11 11:00:00,Podhůří/Vrchlabí B - TJ Sokol Malé Svatoňovice,False,Podhůří/Vrchlabí B,V,OP mladších žáků,Ml. žáci,Ml_zaci,6,
11.10.2025 13:00,TJ Spartak Pilníkov,TJ Jiskra Kocbeře,2 : 0 (PK:0:0),Pilníkov,,zápis uzavřen delegace,2025-10-11,13:00:00,739535,2025-10-11 13:00:00,TJ Spartak Pilníkov - TJ Jiskra Kocbeře,False,TJ Spartak Pilníkov,V,OP mladších žáků,Ml. žáci,Ml_zaci,6,
19.10.2025 10:00,Fotbalový klub Mostek,FK Poříčí u Trutnova,2 : 0 (PK:0:0),Mostek,,zápis uzavřen delegace,2025-10-19,10:00:00,739543,2025-10-19 10:00:00,Fotbalový klub Mostek - FK Poříčí u Trutnova,False,Fotbalový klub Mostek,V,OP mladších žáků,Ml. žáci,Ml_zaci,6,
19.10.2025 10:00,Sokol Vítězná,TJ Lánov,0 : 0 (PK:1:3),Vítězná,", Původní termín: 18.10.2025 09:00",zápis uzavřen delegace,2025-10-19,10:00:00,739543,2025-10-19 10:00:00,Sokol Vítězná - TJ Lánov,False,Sokol Vítězná,V,OP mladších žáků,Ml. žáci,Ml_zaci,6, Původní termín: 18.10.2025 09:00
19.10.2025 10:00,TJ Jiskra Kocbeře,Podhůří/Vrchlabí B,3 : 2 (PK:0:0),Kocbeře,,zápis uzavřen delegace,2025-10-19,10:00:00,739543,2025-10-19 10:00:00,TJ Jiskra Kocbeře - Podhůří/Vrchlabí B,False,TJ Jiskra Kocbeře,V,OP mladších žáků,Ml. žáci,Ml_zaci,6,
19.10.2025 11:00,Sokol Vítězná,TJ Lánov,1 : 3 (PK:0:0),Vítězná,", Původní termín: 18.10.2025 10:00",zápis uzavřen delegace,2025-10-19,11:00:00,739543,2025-10-19 11:00:00,Sokol Vítězná - TJ Lánov,False,Sokol Vítězná,V,OP mladších žáků,Ml. žáci,Ml_zaci,6, Původní termín: 18.10.2025 10:00
19.10.2025 11:00,TJ Jiskra Kocbeře,Podhůří/Vrchlabí B,0 : 2 (PK:0:0),Kocbeře,,zápis uzavřen delegace,2025-10-19,11:00:00,739543,2025-10-19 11:00:00,TJ Jiskra Kocbeře - Podhůří/Vrchlabí B,False,TJ Jiskra Kocbeře,V,OP mladších žáků,Ml. žáci,Ml_zaci,6,
19.10.2025 13:00,FK Dolní Kalná,TJ Spartak Pilníkov,4 : 3 (PK:0:0),Dolní Kalná,,zápis uzavřen delegace,2025-10-19,13:00:00,739543,2025-10-19 13:00:00,FK Dolní Kalná - TJ Spartak Pilníkov,False,FK Dolní Kalná,V,OP mladších žáků,Ml. žáci,Ml_zaci,6,
19.10.2025 11:00,Fotbalový klub Mostek,FK Poříčí u Trutnova,1 : 1 (PK:3:2),Mostek,,zápis uzavřen delegace,2025-10-19,11:00:00,739543,2025-10-19 11:00:00,Fotbalový klub Mostek - FK Poříčí u Trutnova,False,Fotbalový klub Mostek,V,OP mladších žáků,Ml. žáci,Ml_zaci,6,
19.10.2025 14:00,FK Dolní Kalná,TJ Spartak Pilníkov,3 : 2 (PK:0:0),Dolní Kalná,,zápis uzavřen delegace,2025-10-19,14:00:00,739543,2025-10-19 14:00:00,FK Dolní Kalná - TJ Spartak Pilníkov,False,FK Dolní Kalná,V,OP mladších žáků,Ml. žáci,Ml_zaci,6,
18.10.2025 12:00,Sportovní klub MFC Svoboda,TJ Sokol Malé Svatoňovice,1 : 1 (PK:4:3),Svoboda,,zápis uzavřen delegace,2025-10-18,12:00:00,739542,2025-10-18 12:00:00,Sportovní klub MFC Svoboda - TJ Sokol Malé Svatoňovice,False,Sportovní klub MFC Svoboda,V,OP mladších žáků,Ml. žáci,Ml_zaci,6,
18.10.2025 10:00,Sportovní klub MFC Svoboda,TJ SOKOL Bílá Třemešná,0 : 2 (PK:0:0),Svoboda,,zápis uzavřen delegace,2025-10-18,10:00:00,739542,2025-10-18 10:00:00,Sportovní klub MFC Svoboda - TJ SOKOL Bílá Třemešná,True,Sportovní klub MFC Svoboda,V,OP mladších žáků,Ml. žáci,Ml_zaci,6,
18.10.2025 11:00,TJ Sokol Malé Svatoňovice,TJ SOKOL Bílá Třemešná,0 : 1 (PK:0:0),Svoboda,,zápis uzavřen delegace,2025-10-18,11:00:00,739542,2025-10-18 11:00:00,TJ Sokol Malé Svatoňovice - TJ SOKOL Bílá Třemešná,True,TJ Sokol Malé Svatoňovice,V,OP mladších žáků,Ml. žáci,Ml_zaci,6,
26.10.2025 10:00,Sportovní klub MFC Svoboda,TJ Lánov,1 : 1 (PK:2:0),Svoboda,,zápis uzavřen delegace,2025-10-26,10:00:00,739550,2025-10-26 10:00:00,Sportovní klub MFC Svoboda - TJ Lánov,False,Sportovní klub MFC Svoboda,V,OP mladších žáků,Ml. žáci,Ml_zaci,6,
26.10.2025 12:00,Sportovní klub MFC Svoboda,TJ SOKOL Bílá Třemešná,5 : 0 (PK:0:0),Svoboda,,zápis uzavřen delegace,2025-10-26,12:00:00,739550,2025-10-26 12:00:00,Sportovní klub MFC Svoboda - TJ SOKOL Bílá Třemešná,True,Sportovní klub MFC Svoboda,V,OP mladších žáků,Ml. žáci,Ml_zaci,6,
26.10.2025 11:00,TJ SOKOL Bílá Třemešná,TJ Lánov,0 : 1 (PK:0:0),Svoboda,,zápis uzavřen delegace,2025-10-26,11:00:00,739550,2025-10-26 11:00:00,TJ SOKOL Bílá Třemešná - TJ Lánov,True,TJ Lánov,D,OP mladších žáků,Ml. žáci,Ml_zaci,6,
25.10.2025 11:00,TJ Jiskra Kocbeře,TJ Sokol Malé Svatoňovice,0 : 3 (PK:0:0),Kocbeře,,zápis uzavřen delegace,2025-10-25,11:00:00,739549,2025-10-25 11:00:00,TJ Jiskra Kocbeře - TJ Sokol Malé Svatoňovice,False,TJ Jiskra Kocbeře,V,OP mladších žáků,Ml. žáci,Ml_zaci,6,
25.10.2025 10:00,TJ Jiskra Kocbeře,TJ Sokol Malé Svatoňovice,0 : 4 (PK:0:0),Kocbeře,,zápis uzavřen delegace,2025-10-25,10:00:00,739549,2025-10-25 10:00:00,TJ Jiskra Kocbeře - TJ Sokol Malé Svatoňovice,False,TJ Jiskra Kocbeře,V,OP mladších žáků,Ml. žáci,Ml_zaci,6,
25.10.2025 10:00,Fotbalový klub Mostek,TJ Spartak Pilníkov,3 : 0 (PK:0:0),Mostek,,zápis uzavřen delegace,2025-10-25,10:00:00,739549,2025-10-25 10:00:00,Fotbalový klub Mostek - TJ Spartak Pilníkov,False,Fotbalový klub Mostek,V,OP mladších žáků,Ml. žáci,Ml_zaci,6,
25.10.2025 11:00,Fotbalový klub Mostek,TJ Spartak Pilníkov,0 : 1 (PK:0:0),Mostek,,zápis uzavřen delegace,2025-10-25,11:00:00,739549,2025-10-25 11:00:00,Fotbalový klub Mostek - TJ Spartak Pilníkov,False,Fotbalový klub Mostek,V,OP mladších žáků,Ml. žáci,Ml_zaci,6,
25.10.2025 12:00,FK Dolní Kalná,Podhůří/Vrchlabí B,1 : 0 (PK:0:0),Dolní Kalná,,zápis uzavřen delegace,2025-10-25,12:00:00,739549,2025-10-25 12:00:00,FK Dolní Kalná - Podhůří/Vrchlabí B,False,FK Dolní Kalná,V,OP mladších žáků,Ml. žáci,Ml_zaci,6,
25.10.2025 12:00,Sokol Vítězná,FK Poříčí u Trutnova,2 : 1 (PK:0:0),Vítězná,,zápis uzavřen delegace,2025-10-25,12:00:00,739549,2025-10-25 12:00:00,Sokol Vítězná - FK Poříčí u Trutnova,False,Sokol Vítězná,V,OP mladších žáků,Ml. žáci,Ml_zaci,6,
25.10.2025 11:00,Sokol Vítězná,FK Poříčí u Trutnova,2 : 2 (PK:2:1),Vítězná,,zápis uzavřen delegace,2025-10-25,11:00:00,739549,2025-10-25 11:00:00,Sokol Vítězná - FK Poříčí u Trutnova,False,Sokol Vítězná,V,OP mladších žáků,Ml. žáci,Ml_zaci,6,
25.10.2025 13:00,FK Dolní Kalná,Podhůří/Vrchlabí B,6 : 1 (PK:0:0),Dolní Kalná,,zápis uzavřen delegace,2025-10-25,13:00:00,739549,2025-10-25 13:00:00,FK Dolní Kalná - Podhůří/Vrchlabí B,False,FK Dolní Kalná,V,OP mladších žáků,Ml. žáci,Ml_zaci,6,
02.11.2025 10:00,FK Poříčí u Trutnova,Sportovní klub MFC Svoboda,2 : 0 (PK:0:0),Poříčí,,zápis uzavřen delegace,2025-11-02,10:00:00,739557,2025-11-02 10:00:00,FK Poříčí u Trutnova - Sportovní klub MFC Svoboda,False,FK Poříčí u Trutnova,V,OP mladších žáků,Ml. žáci,Ml_zaci,6,
02.11.2025 12:00,FK Poříčí u Trutnova,TJ Jiskra Kocbeře,1 : 1 (PK:1:2),Poříčí,,zápis uzavřen delegace,2025-11-02,12:00:00,739557,2025-11-02 12:00:00,FK Poříčí u Trutnova - TJ Jiskra Kocbeře,False,FK Poříčí u Trutnova,V,OP mladších žáků,Ml. žáci,Ml_zaci,6,
02.11.2025 11:00,TJ Jiskra Kocbeře,Sportovní klub MFC Svoboda,3 : 0 (PK:0:0),Poříčí,,zápis uzavřen delegace,2025-11-02,11:00:00,739557,2025-11-02 11:00:00,TJ Jiskra Kocbeře - Sportovní klub MFC Svoboda,False,TJ Jiskra Kocbeře,V,OP mladších žáků,Ml. žáci,Ml_zaci,6,
01.11.2025 10:00,Podhůří/Vrchlabí B,Fotbalový klub Mostek,3 : 2 (PK:0:0),Podhůří,,zápis uzavřen delegace,2025-11-01,10:00:00,739556,2025-11-01 10:00:00,Podhůří/Vrchlabí B - Fotbalový klub Mostek,False,Podhůří/Vrchlabí B,V,OP mladších žáků,Ml. žáci,Ml_zaci,6,
01.11.2025 10:00,TJ Spartak Pilníkov,Sokol Vítězná,1 : 0 (PK:0:0),Pilníkov,,zápis uzavřen delegace,2025-11-01,10:00:00,739556,2025-11-01 10:00:00,TJ Spartak Pilníkov - Sokol Vítězná,False,TJ Spartak Pilníkov,V,OP mladších žáků,Ml. žáci,Ml_zaci,6,
01.11.2025 10:00,TJ Sokol Malé Svatoňovice,FK Dolní Kalná,1 : 5 (PK:0:0),M.Svatoňovice,,zápis uzavřen delegace,2025-11-01,10:00:00,739556,2025-11-01 10:00:00,TJ Sokol Malé Svatoňovice - FK Dolní Kalná,False,TJ Sokol Malé Svatoňovice,V,OP mladších žáků,Ml. žáci,Ml_zaci,6,
01.11.2025 10:00,TJ SOKOL Bílá Třemešná,TJ Lánov,1 : 0 (PK:0:0),B.Třemešná,,zápis uzavřen delegace,2025-11-01,10:00:00,739556,2025-11-01 10:00:00,TJ SOKOL Bílá Třemešná - TJ Lánov,True,TJ Lánov,D,OP mladších žáků,Ml. žáci,Ml_zaci,6,
01.11.2025 11:00,TJ SOKOL Bílá Třemešná,TJ Lánov,0 : 1 (PK:0:0),Bílá Třemešná,,zápis uzavřen delegace,2025-11-01,11:00:00,739556,2025-11-01 11:00:00,TJ SOKOL Bílá Třemešná - TJ Lánov,True,TJ Lánov,D,OP mladších žáků,Ml. žáci,Ml_zaci,6,
01.11.2025 11:00,TJ Spartak Pilníkov,Sokol Vítězná,0 : 2 (PK:0:0),Pilníkov,,zápis uzavřen delegace,2025-11-01,11:00:00,739556,2025-11-01 11:00:00,TJ Spartak Pilníkov - Sokol Vítězná,False,TJ Spartak Pilníkov,V,OP mladších žáků,Ml. žáci,Ml_zaci,6,
01.11.2025 11:00,Podhůří/Vrchlabí B,Fotbalový klub Mostek,1 : 2 (PK:0:0),Podhůří,,zápis uzavřen delegace,2025-11-01,11:00:00,739556,2025-11-01 11:00:00,Podhůří/Vrchlabí B - Fotbalový klub Mostek,False,Podhůří/Vrchlabí B,V,OP mladších žáků,Ml. žáci,Ml_zaci,6,
01.11.2025 11:00,TJ Sokol Malé Svatoňovice,FK Dolní Kalná,1 : 1 (PK:2:1),M.Svatoňovice,,zápis uzavřen delegace,2025-11-01,11:00:00,739556,2025-11-01 11:00:00,TJ Sokol Malé Svatoňovice - FK Dolní Kalná,False,TJ Sokol Malé Svatoňovice,V,OP mladších žáků,Ml. žáci,Ml_zaci,6,
31.08.2025 11:00,FK Baník Radvanice v Č.,TJ Sokol Malé Svatoňovice,4 : 11 (PK:0:0),Radvanice,,zápis uzavřen delegace,2025-08-31,11:00:00,739494,2025-08-31 11:00:00,FK Baník Radvanice v Č. - TJ Sokol Malé Svatoňovice,False,FK Baník Radvanice v Č.,V,OP starší přípravky,St. přípravka,St_pripravka,7,
31.08.2025 11:00,TJ Jiskra Kocbeře,TJ Rudník,5 : 4 (PK:0:0),Kocbeře,,zápis uzavřen delegace,2025-08-31,11:00:00,739494,2025-08-31 11:00:00,TJ Jiskra Kocbeře - TJ Rudník,False,TJ Jiskra Kocbeře,V,OP starší přípravky,St. přípravka,St_pripravka,7,
31.08.2025 10:00,TJ Jiskra Kocbeře,TJ Rudník,7 : 6 (PK:0:0),Kocbeře,,zápis uzavřen delegace,2025-08-31,10:00:00,739494,2025-08-31 10:00:00,TJ Jiskra Kocbeře - TJ Rudník,False,TJ Jiskra Kocbeře,V,OP starší přípravky,St. přípravka,St_pripravka,7,
31.08.2025 10:00,FK Baník Radvanice v Č.,TJ Sokol Malé Svatoňovice,3 : 6 (PK:0:0),Radvanice,,zápis uzavřen delegace,2025-08-31,10:00:00,739494,2025-08-31 10:00:00,FK Baník Radvanice v Č. - TJ Sokol Malé Svatoňovice,False,FK Baník Radvanice v Č.,V,OP starší přípravky,St. přípravka,St_pripravka,7,
31.08.2025 12:30,Fotbalový klub Mostek,Sokol Vítězná,5 : 7 (PK:0:0),Mostek,,zápis uzavřen delegace,2025-08-31,12:30:00,739494,2025-08-31 12:30:00,Fotbalový klub Mostek - Sokol Vítězná,False,Fotbalový klub Mostek,V,OP starší přípravky,St. přípravka,St_pripravka,7,
31.08.2025 13:30,Fotbalový klub Mostek,Sokol Vítězná,6 : 5 (PK:0:0),Mostek,,zápis uzavřen delegace,2025-08-31,13:30:00,739494,2025-08-31 13:30:00,Fotbalový klub Mostek - Sokol Vítězná,False,Fotbalový klub Mostek,V,OP starší přípravky,St. přípravka,St_pripravka,7,
30.08.2025 12:15,TJ SOKOL Bílá Třemešná,TJ Spartak Pilníkov,11 : 2 (PK:0:0),B.Třemešná,,zápis uzavřen delegace,2025-08-30,12:15:00,739493,2025-08-30 12:15:00,TJ SOKOL Bílá Třemešná - TJ Spartak Pilníkov,True,TJ Spartak Pilníkov,D,OP starší přípravky,St. přípravka,St_pripravka,7,
30.08.2025 13:15,TJ SOKOL Bílá Třemešná,TJ Spartak Pilníkov,11 : 1 (PK:0:0),B.Třemešná,,zápis uzavřen delegace,2025-08-30,13:15:00,739493,2025-08-30 13:15:00,TJ SOKOL Bílá Třemešná - TJ Spartak Pilníkov,True,TJ Spartak Pilníkov,D,OP starší přípravky,St. přípravka,St_pripravka,7,
30.08.2025 14:00,TJ Tatran Hostinné,Podhůří/Vrchlabí B,3 : 5 (PK:0:0),Hostinné,,zápis uzavřen delegace,2025-08-30,14:00:00,739493,2025-08-30 14:00:00,TJ Tatran Hostinné - Podhůří/Vrchlabí B,False,TJ Tatran Hostinné,V,OP starší přípravky,St. přípravka,St_pripravka,7,
30.08.2025 15:00,TJ Tatran Hostinné,Podhůří/Vrchlabí B,2 : 5 (PK:0:0),Hostinné,,zápis uzavřen delegace,2025-08-30,15:00:00,739493,2025-08-30 15:00:00,TJ Tatran Hostinné - Podhůří/Vrchlabí B,False,TJ Tatran Hostinné,V,OP starší přípravky,St. přípravka,St_pripravka,7,
27.08.2025 17:30,SK Sparta Úpice B,TJ Lánov,3 : 2 (PK:0:0),Úpice,", Původní termín: 30.08.2025 09:00",zápis uzavřen delegace,2025-08-27,17:30:00,739490,2025-08-27 17:30:00,SK Sparta Úpice B - TJ Lánov,False,SK Sparta Úpice B,V,OP starší přípravky,St. přípravka,St_pripravka,7, Původní termín: 30.08.2025 09:00
27.08.2025 18:30,SK Sparta Úpice B,TJ Lánov,4 : 1 (PK:0:0),Úpice,", Původní termín: 30.08.2025 10:00",zápis uzavřen delegace,2025-08-27,18:30:00,739490,2025-08-27 18:30:00,SK Sparta Úpice B - TJ Lánov,False,SK Sparta Úpice B,V,OP starší přípravky,St. přípravka,St_pripravka,7, Původní termín: 30.08.2025 10:00
21.09.2025 11:00,FK Baník Radvanice v Č.,Sokol Vítězná,3 : 5 (PK:0:0),Radvanice,", Původní termín: 15.09.2025 17:30",zápis uzavřen delegace,2025-09-21,11:00:00,739515,2025-09-21 11:00:00,FK Baník Radvanice v Č. - Sokol Vítězná,False,FK Baník Radvanice v Č.,V,OP starší přípravky,St. přípravka,St_pripravka,7, Původní termín: 15.09.2025 17:30
21.09.2025 10:00,FK Baník Radvanice v Č.,Sokol Vítězná,1 : 6 (PK:0:0),Radvanice,", Původní termín: 15.09.2025 16:30",zápis uzavřen delegace,2025-09-21,10:00:00,739515,2025-09-21 10:00:00,FK Baník Radvanice v Č. - Sokol Vítězná,False,FK Baník Radvanice v Č.,V,OP starší přípravky,St. přípravka,St_pripravka,7, Původní termín: 15.09.2025 16:30
07.09.2025 09:30,TJ Sokol Malé Svatoňovice,TJ Tatran Hostinné,5 : 4 (PK:0:0),M.Svatoňovice,,zápis uzavřen delegace,2025-09-07,09:30:00,739501,2025-09-07 09:30:00,TJ Sokol Malé Svatoňovice - TJ Tatran Hostinné,False,TJ Sokol Malé Svatoňovice,V,OP starší přípravky,St. přípravka,St_pripravka,7,
07.09.2025 10:00,Podhůří/Vrchlabí B,TJ SOKOL Bílá Třemešná,3 : 5 (PK:0:0),Podhůří,,zápis uzavřen delegace,2025-09-07,10:00:00,739501,2025-09-07 10:00:00,Podhůří/Vrchlabí B - TJ SOKOL Bílá Třemešná,True,Podhůří/Vrchlabí B,V,OP starší přípravky,St. přípravka,St_pripravka,7,
07.09.2025 11:00,Podhůří/Vrchlabí B,TJ SOKOL Bílá Třemešná,11 : 4 (PK:0:0),Podhůří,,zápis uzavřen delegace,2025-09-07,11:00:00,739501,2025-09-07 11:00:00,Podhůří/Vrchlabí B - TJ SOKOL Bílá Třemešná,True,Podhůří/Vrchlabí B,V,OP starší přípravky,St. přípravka,St_pripravka,7,
07.09.2025 10:30,TJ Sokol Malé Svatoňovice,TJ Tatran Hostinné,7 : 4 (PK:0:0),M.Svatoňovice,,zápis uzavřen delegace,2025-09-07,10:30:00,739501,2025-09-07 10:30:00,TJ Sokol Malé Svatoňovice - TJ Tatran Hostinné,False,TJ Sokol Malé Svatoňovice,V,OP starší přípravky,St. přípravka,St_pripravka,7,
06.09.2025 10:00,TJ Rudník,SK Sparta Úpice B,2 : 15 (PK:0:0),Rudník,,zápis uzavřen delegace,2025-09-06,10:00:00,739500,2025-09-06 10:00:00,TJ Rudník - SK Sparta Úpice B,False,TJ Rudník,V,OP starší přípravky,St. přípravka,St_pripravka,7,
06.09.2025 10:30,TJ Spartak Pilníkov,TJ Jiskra Kocbeře,0 : 12 (PK:0:0),Pilníkov,,zápis uzavřen delegace,2025-09-06,10:30:00,739500,2025-09-06 10:30:00,TJ Spartak Pilníkov - TJ Jiskra Kocbeře,False,TJ Spartak Pilníkov,V,OP starší přípravky,St. přípravka,St_pripravka,7,
06.09.2025 11:00,TJ Rudník,SK Sparta Úpice B,5 : 9 (PK:0:0),Rudník,,zápis uzavřen delegace,2025-09-06,11:00:00,739500,2025-09-06 11:00:00,TJ Rudník - SK Sparta Úpice B,False,TJ Rudník,V,OP starší přípravky,St. přípravka,St_pripravka,7,
06.09.2025 11:30,TJ Spartak Pilníkov,TJ Jiskra Kocbeře,4 : 12 (PK:0:0),Pilníkov,,zápis uzavřen delegace,2025-09-06,11:30:00,739500,2025-09-06 11:30:00,TJ Spartak Pilníkov - TJ Jiskra Kocbeře,False,TJ Spartak Pilníkov,V,OP starší přípravky,St. přípravka,St_pripravka,7,
03.09.2025 16:00,TJ Lánov,Fotbalový klub Mostek,4 : 7 (PK:0:0),Lánov,"/ , Původní termín: 07.09.2025 10:00",zápis uzavřen delegace,2025-09-03,16:00:00,739497,2025-09-03 16:00:00,TJ Lánov - Fotbalový klub Mostek,False,TJ Lánov,V,OP starší přípravky,St. přípravka,St_pripravka,7,  Původní termín: 07.09.2025 10:00
03.09.2025 17:00,TJ Lánov,Fotbalový klub Mostek,10 : 6 (PK:0:0),Lánov,", Původní termín: 07.09.2025 11:00",zápis uzavřen delegace,2025-09-03,17:00:00,739497,2025-09-03 17:00:00,TJ Lánov - Fotbalový klub Mostek,False,TJ Lánov,V,OP starší přípravky,St. přípravka,St_pripravka,7, Původní termín: 07.09.2025 11:00
